name,id,desc,type,access,val
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A60_THERMO_DIFF_msk.MskLimMin",5655,"Automatically generated - Modulating thermostat: differential",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A61_THERMO_SET_msk.MskLimMax",5656,"Automatically generated - Modulating thermostat: setpoint",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A61_THERMO_SET_msk.MskLimMin",5657,"Automatically generated - Modulating thermostat: setpoint",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A83_SH_SET_2ND_msk.MskLimMax",5704,"Automatically generated - Setpoint superheat - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A83_SH_SET_2ND_msk.MskLimMin",5705,"Automatically generated - Setpoint superheat - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A87_PID_Kp_2ND_msk.MskLimMax",5712,"Automatically generated - PID: proportional gain - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A87_PID_Kp_2ND_msk.MskLimMin",5713,"Automatically generated - PID: proportional gain - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A88_PID_Td_2ND_msk.MskLimMax",5714,"Automatically generated - PID: derivative time - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A88_PID_Td_2ND_msk.MskLimMin",5715,"Automatically generated - PID: derivative time - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A89_LOW_SH_THRESHOLD_2ND_msk.MskLimMax",5716,"Automatically generated - LowSH: low superheat thresold - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A89_LOW_SH_THRESHOLD_2ND_msk.MskLimMin",5717,"Automatically generated - LowSH: low superheat thresold - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A90_LOW_SH_Ti_2ND_msk.MskLimMax",5720,"Automatically generated - LowSH: integral time low superheat - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A90_LOW_SH_Ti_2ND_msk.MskLimMin",5721,"Automatically generated - LowSH: integral time low superheat - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A91_LOP_THRESHOLD_2ND_msk.MskLimMax",5722,"Automatically generated - LOP: threshold low evaporation temperature - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A91_LOP_THRESHOLD_2ND_msk.MskLimMin",5723,"Automatically generated - LOP: threshold low evaporation temperature - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A92_LOP_Ti_2ND_msk.MskLimMax",5724,"Automatically generated - LOP: integral time low evaporation temperature - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A92_LOP_Ti_2ND_msk.MskLimMin",5725,"Automatically generated - LOP: integral time low evaporation temperature - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A93_MOP_THRESHOLD_2ND_msk.MskLimMax",5726,"Automatically generated - MOP: threshold high evaporation temperature - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A93_MOP_THRESHOLD_2ND_msk.MskLimMin",5727,"Automatically generated - MOP: threshold high evaporation temperature - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A94_MOP_Ti_2ND_msk.MskLimMax",5728,"Automatically generated - MOP: integral time high evaporation temperature - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A94_MOP_Ti_2ND_msk.MskLimMin",5729,"Automatically generated - MOP: integral time high evaporation temperature - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A97_LOW_SUCT_AL_THRESH_2ND_msk.MskLimMax",5734,"Automatically generated - Alarm threshold  low suction temperature - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.A97_LOW_SUCT_AL_THRESH_2ND_msk.MskLimMin",5735,"Automatically generated - Alarm threshold  low suction temperature - Valve B",REAL,R,"0.00"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I10_DIGIN2_CONFIG_msk.MskLimMax",5759,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I10_DIGIN2_CONFIG_msk.MskLimMin",5760,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I12_RELE_CONFIG_msk.MskLimMax",5761,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I12_RELE_CONFIG_msk.MskLimMin",5762,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I14_SUPER_EEV_TYPE_msk.MskLimMax",5765,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I14_SUPER_EEV_TYPE_msk.MskLimMin",5766,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I15_SUPER_MAIN_REGULATION_msk.MskLimMax",5767,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I15_SUPER_MAIN_REGULATION_msk.MskLimMin",5768,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I18_SUPER_AUX_REGULATION_msk.MskLimMax",5769,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I18_SUPER_AUX_REGULATION_msk.MskLimMin",5770,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I24_S1_ALARM_WHAT_TODO_msk.MskLimMax",5775,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I24_S1_ALARM_WHAT_TODO_msk.MskLimMin",5776,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I25_S2_ALARM_WHAT_TODO_msk.MskLimMax",5777,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I25_S2_ALARM_WHAT_TODO_msk.MskLimMin",5778,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I26_S3_ALARM_WHAT_TODO_msk.MskLimMax",5779,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I26_S3_ALARM_WHAT_TODO_msk.MskLimMin",5780,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I27_S4_ALARM_WHAT_TODO_msk.MskLimMax",5781,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I27_S4_ALARM_WHAT_TODO_msk.MskLimMin",5782,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I33_EEV_MOVE_CURRENT_msk.MskLimMax",5795,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I33_EEV_MOVE_CURRENT_msk.MskLimMin",5796,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I34_EEV_MOVE_DUTY_msk.MskLimMax",5797,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I34_EEV_MOVE_DUTY_msk.MskLimMin",5798,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I35_EEV_HOLD_CURRENT_msk.MskLimMax",5799,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I35_EEV_HOLD_CURRENT_msk.MskLimMin",5800,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I37_START_EEV_OPENING_RATIO_msk.MskLimMax",5803,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I37_START_EEV_OPENING_RATIO_msk.MskLimMin",5804,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I40_SH_POST_DEFROST_DELAY_msk.MskLimMax",5811,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I40_SH_POST_DEFROST_DELAY_msk.MskLimMin",5812,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I41_LOP_ALARM_DELAY_msk.MskLimMax",5813,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I41_LOP_ALARM_DELAY_msk.MskLimMin",5814,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I42_MOP_ALARM_DELAY_msk.MskLimMax",5815,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I42_MOP_ALARM_DELAY_msk.MskLimMin",5816,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I43_LOW_SH_ALARM_DELAY_msk.MskLimMax",5817,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I43_LOW_SH_ALARM_DELAY_msk.MskLimMin",5818,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I44_HITCOND_ALARM_DELAY_msk.MskLimMax",5819,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I44_HITCOND_ALARM_DELAY_msk.MskLimMin",5820,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I54_SUPER_EEV_TYPE_2ND_msk.MskLimMax",5839,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I54_SUPER_EEV_TYPE_2ND_msk.MskLimMin",5840,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I56_SUPER_MAIN_REG_2ND_msk.MskLimMax",5843,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I56_SUPER_MAIN_REG_2ND_msk.MskLimMin",5844,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I57_RELE_CONFIG_2ND_msk.MskLimMax",5845,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I57_RELE_CONFIG_2ND_msk.MskLimMin",5846,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I60_START_EEV_OPEN_RATIO_2ND_msk.MskLimMax",5851,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I60_START_EEV_OPEN_RATIO_2ND_msk.MskLimMin",5852,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I62_LOW_SH_ALARM_DELAY_2ND_msk.MskLimMax",5855,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I62_LOW_SH_ALARM_DELAY_2ND_msk.MskLimMin",5856,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I63_LOP_ALARM_DELAY_2ND_msk.MskLimMax",5857,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I63_LOP_ALARM_DELAY_2ND_msk.MskLimMin",5858,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I64_MOP_ALARM_DELAY_2ND_msk.MskLimMax",5859,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I64_MOP_ALARM_DELAY_2ND_msk.MskLimMin",5860,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I65_LOW_SUCT_ALARM_DELAY_2ND_msk.MskLimMax",5861,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I65_LOW_SUCT_ALARM_DELAY_2ND_msk.MskLimMin",5862,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I69_EEV_MOVE_RATE_2ND_msk.MskLimMax",5869,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I69_EEV_MOVE_RATE_2ND_msk.MskLimMin",5870,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I70_EEV_MOVE_CURRENT_2ND_msk.MskLimMax",5871,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I70_EEV_MOVE_CURRENT_2ND_msk.MskLimMin",5872,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I71_EEV_HOLD_CURRENT_2ND_msk.MskLimMax",5873,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I71_EEV_HOLD_CURRENT_2ND_msk.MskLimMin",5874,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I72_EEV_MOVE_DUTY_2ND_msk.MskLimMax",5875,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I72_EEV_MOVE_DUTY_2ND_msk.MskLimMin",5876,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I85_DIGIN1_CONFIG_msk.MskLimMax",5901,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I85_DIGIN1_CONFIG_msk.MskLimMin",5902,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I86_EEV_FAST_CLOS_MOVE_RATE_msk.MskLimMax",5903,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I86_EEV_FAST_CLOS_MOVE_RATE_msk.MskLimMin",5904,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I88_EEV_FAST_CL_MOV_RAT_2ND_msk.MskLimMax",5907,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I88_EEV_FAST_CL_MOV_RAT_2ND_msk.MskLimMin",5908,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I90_SH_WAIT_DELAY_msk.MskLimMax",5913,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I90_SH_WAIT_DELAY_msk.MskLimMin",5914,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I91_STANDBY_EEV_OPEN_POS_msk.MskLimMax",5915,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I91_STANDBY_EEV_OPEN_POS_msk.MskLimMin",5916,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I92_STANDBY_EEV_OPEN_POS_2ND_msk.MskLimMax",5917,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I92_STANDBY_EEV_OPEN_POS_2ND_msk.MskLimMin",5918,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I9_LOW_SUCT_ALARM_DELAY_msk.MskLimMax",5919,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.ParamsLimits_UI_EVD_1.I9_LOW_SUCT_ALARM_DELAY_msk.MskLimMin",5920,"Automatically generated",INT,R,"0"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S1.AlrmDT",5922,"Probe configuration - Alarm delay (0: disabled) from FW >= 6.6",INT,RW,"0"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S1.AlrmThrshHigh",5923,"Probe configuration",REAL,RW,"17.30"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S1.AlrmThrshLow",5924,"Probe configuration",REAL,RW,"0.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S1.AlrmWhatToDo",5925,"Probe configuration - Probe: alarm management",UINT,RW,"2"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S1.EnAlrm",5926,"Probe configuration",BOOL,RW,"1"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S1.PrbOffset",5927,"Probe configuration - Calibration offset",REAL,RW,"0.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S1.PrbRangeMax",5928,"Probe configuration",REAL,RW,"17.30"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S1.PrbRangeMin",5929,"Probe configuration",REAL,RW,"0.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S1.PrbTyp",5930,"Probe configuration",UINT,RW,"0"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S2.AlrmDT",5931,"Probe configuration - Alarm delay (0: disabled) from FW >= 6.6",INT,RW,"0"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S2.AlrmThrshHigh",5932,"Probe configuration",REAL,RW,"105.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S2.AlrmThrshLow",5933,"Probe configuration",REAL,RW,"-50.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S2.AlrmWhatToDo",5934,"Probe configuration - Probe: alarm management",UINT,RW,"2"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S2.EnAlrm",5935,"Probe configuration",BOOL,RW,"1"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S2.PrbOffset",5936,"Probe configuration - Calibration offset",REAL,RW,"0.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S2.PrbTyp",5937,"Probe configuration",UINT,RW,"0"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S3.AlrmDT",5938,"Probe configuration - Alarm delay (0: disabled) from FW >= 6.6",INT,RW,"0"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S3.AlrmThrshHigh",5939,"Probe configuration",REAL,RW,"17.30"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S3.AlrmThrshLow",5940,"Probe configuration",REAL,RW,"0.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S3.AlrmWhatToDo",5941,"Probe configuration - Probe: alarm management",UINT,RW,"2"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S3.EnAlrm",5942,"Probe configuration",BOOL,RW,"1"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S3.PrbOffset",5943,"Probe configuration - Calibration offset",REAL,RW,"0.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S3.PrbRangeMax",5944,"Probe configuration",REAL,RW,"17.30"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S3.PrbRangeMin",5945,"Probe configuration",REAL,RW,"0.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S3.PrbTyp",5946,"Probe configuration",UINT,RW,"0"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S4.AlrmDT",5947,"Probe configuration - Alarm delay (0: disabled) from FW >= 6.6",INT,RW,"0"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S4.AlrmThrshHigh",5948,"Probe configuration",REAL,RW,"150.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S4.AlrmThrshLow",5949,"Probe configuration",REAL,RW,"0.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S4.AlrmWhatToDo",5950,"Probe configuration - Probe: alarm management",UINT,RW,"2"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S4.EnAlrm",5951,"Probe configuration",BOOL,RW,"1"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S4.PrbOffset",5952,"Probe configuration - Calibration offset",REAL,RW,"0.00"
"EVD_EVO_2_MNG_3.PrbCfg_EVD_1.S4.PrbTyp",5953,"Probe configuration",UINT,RW,"0"
"EVD_EVO_2_MNG_3.VlvA_CstParams_EVD_1.DutyCycle_Cst",5964,"Valve A: custom parameters (Min steps custom, max steps custom, ecc…) - (%) Only for Universal Valve Driver",UINT,RW,"30"
"EVD_EVO_2_MNG_3.VlvA_CstParams_EVD_1.ExtraCloseEn_Cst",5965,"Valve A: custom parameters (Min steps custom, max steps custom, ecc…) - Only for Universal Valve Driver",BOOL,RW,"1"
"EVD_EVO_2_MNG_3.VlvA_CstParams_EVD_1.ExtraOpenEn_Cst",5966,"Valve A: custom parameters (Min steps custom, max steps custom, ecc…) - Only for Universal Valve Driver",BOOL,RW,"1"
"EVD_EVO_2_MNG_3.VlvA_CstParams_EVD_1.FastCloseStepsRateCst",5967,"Valve A: custom parameters (Min steps custom, max steps custom, ecc…) - Only for Universal Valve Driver",UINT,RW,"150"
"EVD_EVO_2_MNG_3.VlvA_CstParams_EVD_1.FullCloseStepsCst",5968,"Valve A: custom parameters (Min steps custom, max steps custom, ecc…) - Only for Universal Valve Driver",UINT,RW,"500"
"EVD_EVO_2_MNG_3.VlvA_CstParams_EVD_1.HoldingA_Cst",5969,"Valve A: custom parameters (Min steps custom, max steps custom, ecc…) - (mA) Only for Universal Valve Driver",UINT,RW,"100"
"EVD_EVO_2_MNG_3.VlvA_CstParams_EVD_1.MaxStepsCst",5970,"Valve A: custom parameters (Min steps custom, max steps custom, ecc…) - Only for Universal Valve Driver",UINT,RW,"480"
"EVD_EVO_2_MNG_3.VlvA_CstParams_EVD_1.MinStepsCst",5971,"Valve A: custom parameters (Min steps custom, max steps custom, ecc…) - Only for Universal Valve Driver",UINT,RW,"50"
"EVD_EVO_2_MNG_3.VlvA_CstParams_EVD_1.MoveA_Cst",5972,"Valve A: custom parameters (Min steps custom, max steps custom, ecc…) - (mA) Only for Universal Valve Driver",UINT,RW,"450"
"EVD_EVO_2_MNG_3.VlvA_CstParams_EVD_1.NomStepsRateCst",5973,"Valve A: custom parameters (Min steps custom, max steps custom, ecc…) - Only for Universal Valve Driver",UINT,RW,"50"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.AuxReg",5974,"Valve A parameters (EEV type, Refrigerant type, ecc..) - Auxiliary Regulation (only for single driver)",UINT,RW,"1"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.DT_LOP_Alrm",5976,"Valve A parameters (EEV type, Refrigerant type, ecc..) - LOP: low evaporation temperature alarm delay",UINT,RW,"10"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.DT_LowSH_Alrm",5977,"Valve A parameters (EEV type, Refrigerant type, ecc..) - LowSH: low superheat alarm delay",UINT,RW,"10"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.DT_LowSuctTempAlrm",5978,"Valve A parameters (EEV type, Refrigerant type, ecc..) - Alarm delay low suction temperature",UINT,RW,"300"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.DT_MOP_Alrm",5979,"Valve A parameters (EEV type, Refrigerant type, ecc..) - MOP: high temperature evaporation alarm delay",UINT,RW,"10"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.DoutCfg",5980,"Valve A parameters (EEV type, Refrigerant type, ecc..) - Digital output configuration",UINT,RW,"1"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.EEV_Typ",5981,"Valve A parameters (EEV type, Refrigerant type, ecc..) - Valve type",UINT,RW,"1"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.EVD_PID_Reg.Kp",5982,"Valve A parameters (EEV type, Refrigerant type, ecc..) - EVD PID parameters - Proportional gain",REAL,RW,"15.00"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.EVD_PID_Reg.Td",5983,"Valve A parameters (EEV type, Refrigerant type, ecc..) - EVD PID parameters - Derivative time",REAL,RW,"2.00"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.EVD_PID_Reg.Ti",5984,"Valve A parameters (EEV type, Refrigerant type, ecc..) - EVD PID parameters - Integral time",INT,RW,"150"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.En_FrequentChgParams",5985,"Valve A parameters (EEV type, Refrigerant type, ecc..) - Reserved",INT,RW,"-1"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.En_ManPos",5986,"Valve A parameters (EEV type, Refrigerant type, ecc..) - Enable manual positioning",BOOL,RW,"1"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.En_VlvOpenInStby",5987,"Valve A parameters (EEV type, Refrigerant type, ecc..) - Valve opened in standby (0=disabled=valve closed; 1=enabled = valve open according to parameter ""VlvOpenInStby"")",BOOL,RW,"0"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.LOP_Prot_Ti",5988,"Valve A parameters (EEV type, Refrigerant type, ecc..) - Low Superheat protection integral time",REAL,RW,"600.00"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.LOP_Thrsh",5989,"Valve A parameters (EEV type, Refrigerant type, ecc..) - LOP: threshold for low temperature of evaporation",REAL,RW,"-50.00"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.LowSH_Thrsh",5990,"Valve A parameters (EEV type, Refrigerant type, ecc..) - LowSH: threshold low superheat",REAL,RW,"3.00"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.LowSuctTempAlrmThrsh",5991,"Valve A parameters (EEV type, Refrigerant type, ecc..) - Alarm threshold low temperature suction",REAL,RW,"-50.00"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.Low_SH_Prot_Ti",5992,"Valve A parameters (EEV type, Refrigerant type, ecc..) - Low Superheat protection integral time",REAL,RW,"600.00"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.MOP_InhibThrsh",5993,"Valve A parameters (EEV type, Refrigerant type, ecc..) - MOP inibition threshold",REAL,RW,"30.00"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.MOP_Prot_Ti",5994,"Valve A parameters (EEV type, Refrigerant type, ecc..) - MOP: integral time temperature of evaporation",REAL,RW,"600.00"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.MOP_Thrsh",5995,"Valve A parameters (EEV type, Refrigerant type, ecc..) - MOP: threshold high temperature evaporation",REAL,RW,"50.00"
"EVD_EVO_2_MNG_3.VlvA_EVD_1.MainReg",5996,"Valve A parameters (EEV type, Refrigerant type, ecc..) - Main Regulation type",UINT,RW,"24"
